productID,id,title,body,created_at,rate,likes,dislikes,recommendation_status,is_buyer,user_name,is_anonymous
3493882,17521427,اندروید باکس,دستگاه رو برای مادرم خریده بودم . قبل از اینکه ببرم خونشون توی خونه خودم با کابل شبکه امتحان کردم خیلی خوب بود و مشکلی بابت پخش نداشت . البته نسخه فیلیمو و نماوا رو به نسخه اندروید تی وی تغییر دادم . کنترلش خیلی ضعیف بود ولی با کنترل تلویزیون سونی سینک شد و تونستم کارم و راه بندازم . یه مشکل کوچولو تو تنظیم ساعت خودکار داشت که وقتی میخواستم نقطه زمانی رو روی تهران تنظیم کنم از برنامه میومد بیرون . شب که دستگاه رو بردم خونه مادرم که نصب کنم به دلیل اینکه کابل شبکه نداشتم مجبور شدم از اینترنت بی سیم استفاده کنم . که متوجه شدم دستگاه با وجود اینکه به وای فای متصل میشه ولی به اینترنت وصل نمیشه و اون پایین مینویسه متصل بدون اینترنت . این کار و با هات اسپات گوشی هم امتحان کردم باز هم همون نتیجه رو داشت.  مجبور شدم مرجوع کنم . در کل هم ظاهر دستگاه هم تم اندرویدش جالبه ولی دستگاه من ایراد  فنی داشت .,3 اسفند 1399,4.33,1,0,no_idea,True,امیر حائری,False
3493882,17434910,,"ای بدک نیست
",1 اسفند 1399,3.67,0,0,recommended,True,سجاد اسکندری,False
3493882,17333122,پاناتک,"راضی هستم
به نسبت قیمت کارایی و کیفیت خوبی داره",28 بهمن 1399,3.56,0,0,recommended,True,حسین جرفی,False
3493882,17059081,,عالیه نسبت به قیمت,21 بهمن 1399,5,0,0,recommended,True,رضا غفوریان بروجردنیا ,False
3493882,16968517,,من واسه بازی گرفته بودمش ولی متاسفانه هیچ بازی رو پشتیبانی نمیکرد مجبور شدم مرجوع کنم,19 بهمن 1399,3,0,0,no_idea,True,کاربر دیجی‌کالا,True
3493882,16890471,,"من اول اندروید باکس دیگه ای از دیجی کالا سفارش دادم که واقعا بیخود بود و مرجوعش کردم و بجاش اینو خریدم. توی این مدتی که ازش استفاده میکنم واقعا راضی بودم، اصلا قطعی نداشته، سرعت خوبی داره و خیلی برنامه های کاربردی رو نصب داره. فقط نکته ای که هست اینه که برنامه ی فیلیمویی که به طور پیش فرض روش نصب شده مخصوص اندرویده و اگر بخواید با کنترل دستگاه کار کنید، موقع کار با فیلیمو خیلی به مشکل بر میخورید، ولی اگر خودتون نسخه ی اندروید تی وی فیلیمو رو نصب کنید حتی با کنترل هم به راحتی و بدون دردسر میتونید ازش استفاده کنید. برای من حتی با کنترل خود تلوزیون که سونی هست هم کار میکنه و بجز خاموش و روشن کردن دستگاه نیازی به کنترل خودش ندارم. توی نظرات هم گفته شده بود اگر فاصلش با مودم زیاد شه قطع میشه که برای ما فاصله ی زیادی با مودم داره اما قطعی ای نداشته. فقط اگر داشتن قابلیت بلوتوث براتون خیلی مهمه باید بگم من هنوز نتونستم تنظیمات بلوتوثشو پیدا کنم و کلا از بلوتوث استفاده کنم که البته مشکلی هم برام پیش نیاورده. 
در نهایت به نسبت هزینه ای که پرداخت میکنید و با توجه به اینکه یک سال گارانتی داره، برای دیدن فیلم و سریال و کارهای روزمره فوق العادست.",17 بهمن 1399,5,2,0,recommended,True,حانیه نعیمی راد,False
3493882,16858355,خیلی خوبه,خیلی خوبه فقط وقتی اینستا نصب میکنی روش میری تو اینستا تصویرش خیلی زومه درست هم نمیشه ولی در کل خوبه,16 بهمن 1399,3,0,0,recommended,True,فرشاد شفیعی,False
3493882,16842898,خوبه توصیه میشه,"همه چیش خوب بود فقط نمی‌دونم چرا قابلیت بازتاباندن گوشی تو تی وی رو نداره
سرعت بالا 
بدون لگ",16 بهمن 1399,0,0,0,recommended,True,مسعود موسوی,False
3493882,16800503,,به هيچ عنوان دستگاه خوب نبود,15 بهمن 1399,1.67,0,0,not_recommended,True,حسین نژادزنگنه,False
3493882,16763638,کیفیت پایین,"من با توجه به قابلیت های این دستگاه بعد از مقایسه با موارد هم رده خودش این دستگاه رو انتخاب کردم، اما متاسفانه وجود رم و حافظه ی بالا و خروجی صدا اپتیکال و ویژگی های خوب دیگه،  در صورتی که نشه با دستگاه کار کرد ارزش نداره.
ریموت کنترل فوق العاده ضعیف است و کار کردن با دستگاه رو عملا مختل میکنه. مرجوع کردم.",14 بهمن 1399,1,0,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,16659070,بسیار عالی و مناسب نسبت به قیمت,بسیار عالی و مناسب نسبت به قیمت,11 بهمن 1399,5,0,0,recommended,True,مسعود دادخواه,False
3493882,16461871,ریموت کنترل,من تعمیرکار صوتی تصویری هستم دوتا از این دستگاه رو گرفتم واقعا از کیفیتش راضی بودم برا ال ای دی سونی استفاده کردم عالی بود از نظر کیفیت تصویر و برنامه ها ونکته خوبش این بود که نگران خراب شدن ریموت کنترل و گیر نیومدن اون بودم که خوشبختانه دیدم با ریموت کنترل خود تلوزیون سینک شد .,6 بهمن 1399,0,0,0,recommended,True,علی اصغر خرم دوست,False
3493882,16434947,دستگاه خوبب هست,تقریبا همه چیش خوبه نسبت به قیمت با مقایسه با برندای دیگه وفقط بلوتوث انگار نداره,6 بهمن 1399,4,0,0,,False,نیایش مظاهری,False
3493882,16411410,اون چیزی که انتظار داشتم نبود مرجوع کردم,ارزش خرید نداره,5 بهمن 1399,2.44,0,0,not_recommended,True,فرداد غلامرضایی,False
3493882,16326800,گرافیک مناسبی داره,نسبت به رام 2 گیگابایتی و حافظه داخلی 16 گیگابایتی انصافاً خوبه به نظرم 5 تا ستاره حقشه,3 بهمن 1399,0,4,1,recommended,True,فاضل  صفری خانمحمد ,False
3493882,16313737,,تو تخفیف خوب  بود,2 بهمن 1399,2.11,2,0,not_recommended,True,سعید نظام نظری,False
3493882,16246791,بررسی تخصصی,"تا الان نشده حتی یک دونه از کامنتهای انتقادی من در این سایت تایید بشه و همشونو میزنه عدم تایید
فکر کنم حداقل 50تا کامنت تایید نشده دارم که همشون انتقاد از محصولات بوده ولی اگه تعریف کنم حتما تایید میشه.
بعد از یک ماه استفاده نظرمو در موردش میگم:
اندازه دستگاه به اندازه بقیه دستگاه هاست ولی اینکه حداقلش یه اسم داره نسبت به اونها یه قدم بالا تره
روشن شدنش حدود بیست سی ثانیه طول میکشه اوایل زیاده ولی بعدا عادی میشه
شرکت اسمبل کننده در مورد مشخصات سخت افزاری این محصول صداقت نداشته و اطلاعات سخت افزاری اون دقیق نیست
مشخصات سخت افزاری بر اساس داده های cpu z :
پردازنده اون Amlogic S805X هست که یک پردازنده 32 بیتی با حداکثر سرعت 1.2گیگاهرتزی هستش که با اطلاعاتی که سازنده داده خیلی اختلاف داره؟!
حافظه داخلی 12 گیگ هستش
بلوتوث دستگاه فقط قابلیت اتصال به اکسسوری داره و به گوشی متصل نمیشه. البته بلوتوث با ماژول وای فای مشترک هست
گرمای دستگاه در حد نرمال هستش 
کیفیت کنترل دستگاه خیلی پایینه و امکان خرابیش بعد از مدتی کوتاهی استفاده وجود داره.
به علت 32 بیتی بودن تعداد نرم افزار هایی که بشه روش نصب کرده به نسبت کمه. فیلتر شکن روش نصب شد و کار کرد. یوتیوب پیش فرضش نسخه تی وی هستش که با کنترل خود دستگاه به راحتی کار میکنه. فیلیمو رو پاک کنید و نسخه تی وی رو نصب کنید که کار با کنترل رو راحت میکنه
از توی تنظیمات منو چند بار پشت سر هم روی built کلیک کنید که بعدش یه گزینه for developers به منو اضافه میشه که از طریق اون به تنظیمات تخصصی بیشتری دست پیدا میکنید
زبان فارسی به طور پیش فرض در کیبورد وجود نداره که باید دستی تنظیمش کنید
دستگاه قابلیت کار با میکروفن رو نداره که بالطبع باید کار کردن با دستیار صوتی رو فراموش کنید
خروجی تصویر این دستگاه حداکثر رزولوشن فول اچ دی در فرکانس 60 هرتز رو پشتیبانی میکنه و اگر تلویزیون شما فورکی باشه باز هم رزولوشن اون فول اچ دی هست ولی البته قابلیت پخش فورکی داره
با فعال کردن CEC میشه با کنترل تلویزیون این دستگاه رو کنترل کرد. حافظه داخلی 12 گیگ هستش نه 16 گیگ!؟
کیفیت اتصال وای فای خوبه و اصلا قعطی نداشتم. با ایرماوس هم به خوبی کار میکنه. کیفیت رنگ و تصویر خروجی دستگاه هم نسبتا خوبه ولی عالی هم نیست.
البته قابل ذکره که دستگاهی که واسم فرستادن قبلا باز شده بوده و برچسبش باز بود و باتری هاش توی کنترلش بود و روش کلی اثر انگشت بود. نقطه قوت واقعی این تیوی باکس قیمتشه و در غیر این صورت با توجه به سرعت پایین و 32 بیتی بودن زیاد مناسب نیست.
وب گردی باهاش زیاد روان نیست و حس خیلی خوبی انتقال نمیده. تموم نرم افزار هاش باید آپدیت بشه. پیشنهاد میشه به صورت دستی دانلود کنید و نصب کنید. اگر در حین نصب نرم افزار پیام خطایی مبنی بر not compatible with your device رو مشاهده کردین بدونید که نرم افزار دانلود شده شما 64 بیتی هستش که با این دستگاه سازگار نیست
اندروید دستگاه، اندروید 9 خام هستش که ارتقای اپ های پیشفرض به نرم افزار های به روز تر شدیدا پیشنهاد میشه",11 اسفند 1399,3,7,0,no_idea,True,حامد بای,False
3493882,16237979,اندروید باکس,تازه دیروز به دستم رسید . یک سری نرم افزار را خودش دارد. مثل نماوا، آپارات . فیلیمو، تلوبیون، یوتیوب، نتفلیکس، ام ایکس پلیر، گوگل پلی ، و چیزهای دیگر. کارکردن با کنترل گیج کننده است. من مجبور شدم نسخه تی وی نماوا را نصب کنم. چون با نسخه ی خودش خوب نبود. بلوتوث ش به گوشی وصل نمیشه. خوشبختانه ماوس و کیبورد usb بهش وصل میشه و به راحتی کار می‌کنه. و لازم نیست ماوس بلوتوثی بگیرید. قطع و وصل هم نشد. فقط موقع راه اندازی توجه کنید که کیفیت تصویر را مطابق تلویزیون تون کنید. چون به صورت پیشفرض روی 4kهست. و تو تلویزیون من رنگهارا فقط بنفش و سبز نشون میداد. بعد از کلی سر و کله زدن فهمیدم که باید بزارم روی1080 . درست شد. یک سال هم گارانتی دارد.,30 دی 1399,4,6,0,recommended,True,فاطمه کیان,False
3493882,16237040,,کاملا واضح دست دوم بود مرجوع کردم ، هم زدگی داشت هم جای دست هم جی میل نفر قبلی رو دستگاه بود,27 شهریور 1401,1,0,0,not_recommended,True,سعید سنگانی,False
3493882,16172547,مقرون به صرفه,با توجه به حافظه ۱۶ گیگ و رم ۲ گیگ انتخاب خوبی است,1 بهمن 1399,0,1,0,recommended,True,بهروز کاظمی,False
3493882,16123083,,"دستگاه اندروید با3زیبا وکارامد
خیلی وسیله جالبیه فقط حتما هر که از دیجی کالا میخره همراهش یه موس بیسیمی هم سفارش بده واقعا کارو راحت میکنه",30 دی 1399,4.56,1,0,recommended,True,مهدی فرجی,False
3493882,16047422,نقد و بررسی تخصصی,حقیقتا فکر نمیکردم دستگاه مناسبی باشه تو این رنج قیمت، ولی تا الان که عملکرد خوبی داشته. دستگاه با اتصال وای فای در فاصله نزدیک تست شد. سرعت اتصال خوب بود. دستگاه فیلیمو و آپارات رو بدون هیچ لگ و قطعی پخش کرد. اتصال ماوس به دستگاه عملکرد قابل قبولی داشت. نقاط قوت و ضعف بطور کامل گفته شده. حتما ویدئوهای جعبه گشایی و عملکرد دستگاه با اتصال به تلویزیون رو مشاهده کنید. سعی کردم چیزی از قلم نیوفته. ممنون,25 دی 1399,4.44,64,0,recommended,True,سهیل رستمی,False
3493882,15983739,ایراد فنی,من دوتا از این دستگاه رو خریداری کردم و بعد مرجوع کردم بخاطر اینکه وای فای دستگاه بسیار ضعیفه و اگه وای فای داخل خونه باهاش بیشتر از دو متر فاصله داشته باشه دستگاه کار نمیکنه و به اینترنت وصل نمیشه من هم با وای فای امتحان کردم و هم با هات اسپات گوشی در هر دو این مشکل رو داشت و هر دو دستگاهی که خریدم هم این مشکل رو داشت,23 دی 1399,0,4,0,not_recommended,True,Ehsan Jahanshahi,False
3493882,15898474,نسبت به اندروید باکس‌های با قیمت بالا هیچ چیزی کم نداره,من تازه خریدمش. الان یک هفته است که دارم ازش استفاده می‌کنم. به نظرم با قیمت مناسبی که داره هیچ چیزی از سایر اندروید باکس‌ها که قیمت‌های بالایی هم دارن، کم نداره. تا الان اصلا هنگ نداشته و سرعت اتصال اینترنت از طریق وای فای هم خوبه. به نظرم برای وبگردی و استفاده از برخی اپلیکیشن‌ها، نیاز به موس داره. برای فیلم دیدن و استفاده از اپلیکیشن‌‌های رسانه‌ای مانند نماوا و فیلیمو، عالیه.,21 دی 1399,4.56,1,0,recommended,True,داود چوبدار,False
3493882,15850649,اندروید باکس,واقعا از لحاظ کیفیت خوب هست. بر خلاف کلاهای دیجیتالی گه از دیجیکالا میخریدم . دست دوم نبود و یکسال گارانتی داشت,19 دی 1399,0,1,0,recommended,True,امیر رحیمیان,False
3493882,15816103,اندروید باکس,دستگاه ساده و کار راه اندازیه ، هنگ هم نکرده فعلا ، انتظار بازی کردن ازش نداشته نباشین ، خرید ایر ریموت هم از واجباته,18 دی 1399,3,1,0,recommended,True,مهدی کاسبی,False
3493882,15721659,خوب است,"درسته نکات منفی زیاد داره ولی چیز با ارزشیه من راضی هستم
برنامه های زیادی میشه نصب کرد مثل اینستاگرام و واتس‌اپ
برنامه های پیشفرض یکم ضعیفن من خودم بهترش رو دانلود کردم",16 دی 1399,4.33,1,0,recommended,True,لیلا حسینی,False
3493882,15696373,کارایی و سرعت خوب,از اینکه خروجی اُپتیکال داره وصدارو با کیفیت بالا تو اسپیکر میتونی داشته باشی وبا تصویر فول اچ دی که میده واقعا تجربه خوبیه.نسب به قیمتش خیلی خوبه,15 دی 1399,4,13,0,recommended,True,مجتبی باقرنژاد سیسی,False
3493882,15647941,,"با توجه به رم 2 و هارد 16 ، قیمت مناسب به نظر می رسد.
تست شد OK بود بعضی برنامه ها بعد از بروزرسانی با اختلال مواجه می شوند.",14 دی 1399,3,1,0,recommended,True,مهدی فتاحی پور,False
3493882,15634053,اندروید باکس,اشکال در اتصال بلوتوث داره، اصلا توی جستجو با موبایل نمیاد,14 دی 1399,3,2,0,no_idea,True,سعیده سلامات,False
3493882,15455302,باکس مناسب جهت هوشمند کردن تلویزیون,باکس خوبی است. سرعتش خوبه. اتصال با کابل شبکه و همینطور بی سیم خوب بود. یوتیوب و نت فلیکس رو هم بدون مشکل میاره,10 دی 1399,0,1,0,recommended,True,علیرضا کمالی,False
3493882,15278496,پیشنهاد میکنم بخرید,از هر نظر عالیه هم کیفیت تصویرش خوبه هم امکاناتش اندروید 9 داره فقط اگر میخواید راحت باهاش کار کنید ماوس بهش وصل کنید با کنترل یکم گیج شدم و راحت نبودم,9 دی 1399,5,5,0,recommended,True,امید رحیمی,False
3493882,15177340,توصیه میکنم برای تمام کسانی که به دنبال رضایت بیشتر از رسانه های خودشون هستند,با توجه به این هزینه مناسب ، به راحتی تلویزیونهای خودمونو میتونیم به داشتن سیستم عامل اندروید مجهز کنیم و از امکانات یک تلویزیون هوشمند بهره مند بشیم,3 دی 1399,0,1,0,recommended,True,مجید مصلی دانش,False
3493882,15011166,خوبه,دستگاه واقعا خوبیه بدون لگ فیلما رو پخش میکنه قیمتش مناسبه یوتیوب رو هم پخش میکنه برای بازی سبک هم خوبه فقط به گوشی متصل نشد شاید نرم افزار خاصی داشته باشه  من نتونستم متصل کنم,29 آذر 1399,3,2,0,recommended,True,کاربر دیجی‌کالا,True
